year,month,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units,date,state,year_quarter
2019,6,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),129214.0,MMCF,2019-06-01,U.S.,2019Q2
2019,6,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),144653.0,MMCF,2019-06-01,U.S.,2019Q2
2019,6,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),990562.0,MMCF,2019-06-01,U.S.,2019Q2
2019,6,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),1902995.0,MMCF,2019-06-01,U.S.,2019Q2
2019,7,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),2162450.0,MMCF,2019-07-01,U.S.,2019Q3
2019,7,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),649556.0,MMCF,2019-07-01,U.S.,2019Q3
2019,7,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),111761.0,MMCF,2019-07-01,U.S.,2019Q3
2019,7,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),4515.0,MMCF,2019-07-01,U.S.,2019Q3
2019,7,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),1254667.0,MMCF,2019-07-01,U.S.,2019Q3
2019,7,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),141950.0,MMCF,2019-07-01,U.S.,2019Q3
2019,7,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),77819.0,MMCF,2019-07-01,U.S.,2019Q3
2019,7,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),153635.0,MMCF,2019-07-01,U.S.,2019Q3
2019,8,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),672373.0,MMCF,2019-08-01,U.S.,2019Q3
2019,8,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),101894.0,MMCF,2019-08-01,U.S.,2019Q3
2019,8,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),140788.0,MMCF,2019-08-01,U.S.,2019Q3
2019,8,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),1277904.0,MMCF,2019-08-01,U.S.,2019Q3
2019,8,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),79079.0,MMCF,2019-08-01,U.S.,2019Q3
2019,8,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),4515.0,MMCF,2019-08-01,U.S.,2019Q3
2019,8,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),157370.0,MMCF,2019-08-01,U.S.,2019Q3
2019,8,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),2197474.0,MMCF,2019-08-01,U.S.,2019Q3
2019,9,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),143158.0,MMCF,2019-09-01,U.S.,2019Q3
2019,9,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),1982049.0,MMCF,2019-09-01,U.S.,2019Q3
2019,9,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),1080775.0,MMCF,2019-09-01,U.S.,2019Q3
2019,9,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),152877.0,MMCF,2019-09-01,U.S.,2019Q3
2019,9,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),4370.0,MMCF,2019-09-01,U.S.,2019Q3
2019,9,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),109841.0,MMCF,2019-09-01,U.S.,2019Q3
2019,9,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),643905.0,MMCF,2019-09-01,U.S.,2019Q3
2019,9,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),71327.0,MMCF,2019-09-01,U.S.,2019Q3
2019,10,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),216141.0,MMCF,2019-10-01,U.S.,2019Q4
2019,10,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),159359.0,MMCF,2019-10-01,U.S.,2019Q4
2019,10,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),4515.0,MMCF,2019-10-01,U.S.,2019Q4
2019,10,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),936668.0,MMCF,2019-10-01,U.S.,2019Q4
2019,10,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),74586.0,MMCF,2019-10-01,U.S.,2019Q4
2019,10,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),2072599.0,MMCF,2019-10-01,U.S.,2019Q4
2019,10,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),683580.0,MMCF,2019-10-01,U.S.,2019Q4
2019,10,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),231696.0,MMCF,2019-10-01,U.S.,2019Q4
2019,11,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),818868.0,MMCF,2019-11-01,U.S.,2019Q4
2019,11,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),388823.0,MMCF,2019-11-01,U.S.,2019Q4
2019,11,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),2535754.0,MMCF,2019-11-01,U.S.,2019Q4
2019,11,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),734619.0,MMCF,2019-11-01,U.S.,2019Q4
2019,11,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),91253.0,MMCF,2019-11-01,U.S.,2019Q4
2019,11,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),589075.0,MMCF,2019-11-01,U.S.,2019Q4
2019,11,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),4370.0,MMCF,2019-11-01,U.S.,2019Q4
2019,11,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),156747.0,MMCF,2019-11-01,U.S.,2019Q4
2019,12,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),456817.0,MMCF,2019-12-01,U.S.,2019Q4
2019,12,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),4515.0,MMCF,2019-12-01,U.S.,2019Q4
2019,12,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),911529.0,MMCF,2019-12-01,U.S.,2019Q4
2019,12,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),104519.0,MMCF,2019-12-01,U.S.,2019Q4
2019,12,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),2904407.0,MMCF,2019-12-01,U.S.,2019Q4
2019,12,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),161790.0,MMCF,2019-12-01,U.S.,2019Q4
2019,12,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),752613.0,MMCF,2019-12-01,U.S.,2019Q4
2019,12,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),778934.0,MMCF,2019-12-01,U.S.,2019Q4
2020,1,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),162818.0,MMCF,2020-01-01,U.S.,2020Q1
2020,1,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),489586.0,MMCF,2020-01-01,U.S.,2020Q1
2020,1,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),4162.0,MMCF,2020-01-01,U.S.,2020Q1
2020,1,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),112092.0,MMCF,2020-01-01,U.S.,2020Q1
2020,1,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),948931.0,MMCF,2020-01-01,U.S.,2020Q1
2020,1,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),3052335.0,MMCF,2020-01-01,U.S.,2020Q1
2020,1,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),824885.0,MMCF,2020-01-01,U.S.,2020Q1
2020,1,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),784771.0,MMCF,2020-01-01,U.S.,2020Q1
2020,2,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),2809540.0,MMCF,2020-02-01,U.S.,2020Q1
2020,2,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),446611.0,MMCF,2020-02-01,U.S.,2020Q1
2020,2,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),3894.0,MMCF,2020-02-01,U.S.,2020Q1
2020,2,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),893044.0,MMCF,2020-02-01,U.S.,2020Q1
2020,2,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),737150.0,MMCF,2020-02-01,U.S.,2020Q1
2020,2,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),149588.0,MMCF,2020-02-01,U.S.,2020Q1
2020,2,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),103171.0,MMCF,2020-02-01,U.S.,2020Q1
2020,2,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),728841.0,MMCF,2020-02-01,U.S.,2020Q1
2020,3,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),2475096.0,MMCF,2020-03-01,U.S.,2020Q1
2020,3,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),338347.0,MMCF,2020-03-01,U.S.,2020Q1
2020,3,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),890784.0,MMCF,2020-03-01,U.S.,2020Q1
2020,3,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),159544.0,MMCF,2020-03-01,U.S.,2020Q1
2020,3,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),90862.0,MMCF,2020-03-01,U.S.,2020Q1
2020,3,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),4162.0,MMCF,2020-03-01,U.S.,2020Q1
2020,3,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),526842.0,MMCF,2020-03-01,U.S.,2020Q1
2020,3,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),714961.0,MMCF,2020-03-01,U.S.,2020Q1
2020,4,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),74694.0,MMCF,2020-04-01,U.S.,2020Q2
2020,4,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),4028.0,MMCF,2020-04-01,U.S.,2020Q2
2020,4,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),637697.0,MMCF,2020-04-01,U.S.,2020Q2
2020,4,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),777804.0,MMCF,2020-04-01,U.S.,2020Q2
2020,4,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),2035122.0,MMCF,2020-04-01,U.S.,2020Q2
2020,4,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),378068.0,MMCF,2020-04-01,U.S.,2020Q2
2020,4,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),237525.0,MMCF,2020-04-01,U.S.,2020Q2
2020,4,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),153753.0,MMCF,2020-04-01,U.S.,2020Q2
2020,5,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),621171.0,MMCF,2020-05-01,U.S.,2020Q2
2020,5,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),236591.0,MMCF,2020-05-01,U.S.,2020Q2
2020,5,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),4162.0,MMCF,2020-05-01,U.S.,2020Q2
2020,5,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),147092.0,MMCF,2020-05-01,U.S.,2020Q2
2020,5,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),1861283.0,MMCF,2020-05-01,U.S.,2020Q2
2020,5,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),837108.0,MMCF,2020-05-01,U.S.,2020Q2
2020,5,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),68295.0,MMCF,2020-05-01,U.S.,2020Q2
2020,5,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),162251.0,MMCF,2020-05-01,U.S.,2020Q2
2020,6,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),1917555.0,MMCF,2020-06-01,U.S.,2020Q2
2020,6,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),146300.0,MMCF,2020-06-01,U.S.,2020Q2
2020,6,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),136127.0,MMCF,2020-06-01,U.S.,2020Q2
2020,6,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),70368.0,MMCF,2020-06-01,U.S.,2020Q2
2020,6,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),131447.0,MMCF,2020-06-01,U.S.,2020Q2
2020,6,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),4028.0,MMCF,2020-06-01,U.S.,2020Q2
2020,6,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),1041101.0,MMCF,2020-06-01,U.S.,2020Q2
2020,6,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),604852.0,MMCF,2020-06-01,U.S.,2020Q2
2020,7,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),1345797.0,MMCF,2020-07-01,U.S.,2020Q3
2020,7,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),82027.0,MMCF,2020-07-01,U.S.,2020Q3
2020,7,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),2234989.0,MMCF,2020-07-01,U.S.,2020Q3
2020,7,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),4162.0,MMCF,2020-07-01,U.S.,2020Q3
2020,7,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),638146.0,MMCF,2020-07-01,U.S.,2020Q3
2020,7,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),128743.0,MMCF,2020-07-01,U.S.,2020Q3
2020,7,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),151284.0,MMCF,2020-07-01,U.S.,2020Q3
2020,7,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),118141.0,MMCF,2020-07-01,U.S.,2020Q3
2020,8,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),1276048.0,MMCF,2020-08-01,U.S.,2020Q3
2020,8,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),108827.0,MMCF,2020-08-01,U.S.,2020Q3
2020,8,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),79755.0,MMCF,2020-08-01,U.S.,2020Q3
2020,8,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),130829.0,MMCF,2020-08-01,U.S.,2020Q3
2020,8,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),151325.0,MMCF,2020-08-01,U.S.,2020Q3
2020,8,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),4162.0,MMCF,2020-08-01,U.S.,2020Q3
2020,8,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),2173203.0,MMCF,2020-08-01,U.S.,2020Q3
2020,8,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),653337.0,MMCF,2020-08-01,U.S.,2020Q3
2020,9,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),1938029.0,MMCF,2020-09-01,U.S.,2020Q3
2020,9,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),143304.0,MMCF,2020-09-01,U.S.,2020Q3
2020,9,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),1015907.0,MMCF,2020-09-01,U.S.,2020Q3
2020,9,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),147805.0,MMCF,2020-09-01,U.S.,2020Q3
2020,9,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),4028.0,MMCF,2020-09-01,U.S.,2020Q3
2020,9,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),71114.0,MMCF,2020-09-01,U.S.,2020Q3
2020,9,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),126533.0,MMCF,2020-09-01,U.S.,2020Q3
2020,9,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),648258.0,MMCF,2020-09-01,U.S.,2020Q3
2020,10,NUS,U.S.,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045US2,U.S. Natural Gas Deliveries to Electric Power Consumers (MMcf),948293.0,MMCF,2020-10-01,U.S.,2020Q4
2020,10,NUS,U.S.,EPG0,Natural Gas,VGP,Pipeline Fuel Consumption,N9170US2,U.S. Natural Gas Pipeline & Distribution Use (MMcf),76824.0,MMCF,2020-10-01,U.S.,2020Q4
2020,10,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),241796.0,MMCF,2020-10-01,U.S.,2020Q4
2020,10,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),208252.0,MMCF,2020-10-01,U.S.,2020Q4
2020,10,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),150189.0,MMCF,2020-10-01,U.S.,2020Q4
2020,10,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),4162.0,MMCF,2020-10-01,U.S.,2020Q4
2020,10,NUS,U.S.,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060US2,Natural Gas Delivered to Consumers in the U.S. (MMcf),2093493.0,MMCF,2020-10-01,U.S.,2020Q4
2020,10,NUS,U.S.,EPG0,Natural Gas,VIN,Industrial Consumption,N3035US2,U.S. Natural Gas Industrial Consumption (MMcf),690990.0,MMCF,2020-10-01,U.S.,2020Q4
